Ticker,PLTR,PLTR,PLTR,PLTR,PLTR,COIN,COIN,COIN,COIN,COIN,MSTR,MSTR,MSTR,MSTR,MSTR,BX,BX,BX,BX,BX
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,,,,,,
1998-06-11,,,,,,,,,,,8.0,12.25,7.9375,10.5625,10094800,,,,,
1998-06-12,,,,,,,,,,,11.6875,12.1875,10.0,10.4375,3321800,,,,,
1998-06-15,,,,,,,,,,,10.25,10.75,9.375,10.21875,1148000,,,,,
1998-06-16,,,,,,,,,,,10.25,10.6875,10.0625,10.375,336400,,,,,
1998-06-17,,,,,,,,,,,10.5625,11.53125,10.375,11.4375,729000,,,,,
1998-06-18,,,,,,,,,,,11.5625,13.375,11.5,13.0,1081400,,,,,
1998-06-19,,,,,,,,,,,13.40625,14.875,13.0,14.0625,1091000,,,,,
1998-06-22,,,,,,,,,,,14.9375,15.5,13.9375,14.0,477800,,,,,
1998-06-23,,,,,,,,,,,13.875,14.0,12.9375,13.0,839800,,,,,
1998-06-24,,,,,,,,,,,13.125,13.375,12.125,12.6875,441800,,,,,
1998-06-25,,,,,,,,,,,12.6875,13.0,12.6875,12.9375,255200,,,,,
1998-06-26,,,,,,,,,,,13.0,13.75,12.75,13.6875,151200,,,,,
1998-06-29,,,,,,,,,,,13.4375,14.25,13.375,14.25,240800,,,,,
1998-06-30,,,,,,,,,,,13.75,14.625,13.75,14.125,137400,,,,,
1998-07-01,,,,,,,,,,,14.09375,14.3125,13.875,13.875,60600,,,,,
1998-07-02,,,,,,,,,,,14.09375,14.09375,12.875,13.125,138600,,,,,
1998-07-06,,,,,,,,,,,13.5625,14.25,13.5,14.125,430800,,,,,
1998-07-07,,,,,,,,,,,14.15625,14.3125,13.125,13.71875,364400,,,,,
1998-07-08,,,,,,,,,,,13.875,14.125,13.75,13.9375,87600,,,,,
1998-07-09,,,,,,,,,,,14.0625,14.1875,13.6875,14.03125,53400,,,,,
1998-07-10,,,,,,,,,,,14.125,15.625,13.75,15.625,358800,,,,,
1998-07-13,,,,,,,,,,,16.5,20.3125,15.9375,19.625,521800,,,,,
1998-07-14,,,,,,,,,,,21.3125,22.25,18.6875,19.5,1286200,,,,,
1998-07-15,,,,,,,,,,,19.75,19.75,17.5,18.375,425400,,,,,
1998-07-16,,,,,,,,,,,18.28125,18.28125,16.71875,16.8125,398000,,,,,
1998-07-17,,,,,,,,,,,17.5,17.5625,16.5,16.75,159200,,,,,
1998-07-20,,,,,,,,,,,17.25,19.5,17.1875,18.84375,441000,,,,,
1998-07-21,,,,,,,,,,,19.375,20.125,18.5,19.125,370200,,,,,
1998-07-22,,,,,,,,,,,19.0625,19.3125,18.0625,18.5,72400,,,,,
1998-07-23,,,,,,,,,,,18.25,20.46875,18.25,19.5,251200,,,,,
1998-07-24,,,,,,,,,,,20.0,20.125,17.625,19.0,173200,,,,,
1998-07-27,,,,,,,,,,,18.75,18.90625,17.25,18.0,260000,,,,,
1998-07-28,,,,,,,,,,,18.125,19.0,17.5,18.125,66400,,,,,
1998-07-29,,,,,,,,,,,18.71875,18.71875,17.5,17.5,132400,,,,,
1998-07-30,,,,,,,,,,,18.875,20.25,17.9375,19.375,369800,,,,,
1998-07-31,,,,,,,,,,,19.5,19.5,18.0,18.0,86400,,,,,
1998-08-03,,,,,,,,,,,18.0,18.5625,17.8125,17.8125,163400,,,,,
1998-08-04,,,,,,,,,,,18.125,18.15625,15.75,17.0625,352400,,,,,
1998-08-05,,,,,,,,,,,16.9375,17.25,16.375,17.0625,417000,,,,,
1998-08-06,,,,,,,,,,,17.0625,19.0,17.0,18.6875,140200,,,,,
1998-08-07,,,,,,,,,,,19.0,19.5,18.3125,18.5,71000,,,,,
1998-08-10,,,,,,,,,,,18.6875,20.0,18.5,19.25,142800,,,,,
1998-08-11,,,,,,,,,,,19.125,19.125,17.0,18.375,395800,,,,,
1998-08-12,,,,,,,,,,,18.5,19.75,18.5,19.625,408800,,,,,
1998-08-13,,,,,,,,,,,19.0,19.5625,19.0,19.4375,209200,,,,,
1998-08-14,,,,,,,,,,,19.8125,20.125,19.4375,19.6875,260400,,,,,
1998-08-17,,,,,,,,,,,19.4375,19.5625,18.25,18.9375,321000,,,,,
1998-08-18,,,,,,,,,,,19.40625,19.9375,18.75,19.75,210200,,,,,
1998-08-19,,,,,,,,,,,20.0,20.25,19.46875,19.6875,284800,,,,,
1998-08-20,,,,,,,,,,,19.6875,20.9375,19.25,20.4375,274600,,,,,
1998-08-21,,,,,,,,,,,20.375,20.375,19.0,20.0,150200,,,,,
1998-08-24,,,,,,,,,,,20.375,21.25,20.25,21.25,148400,,,,,
1998-08-25,,,,,,,,,,,21.0,23.0,21.0,22.25,272200,,,,,
1998-08-26,,,,,,,,,,,22.25,22.40625,20.9375,21.0625,142200,,,,,
1998-08-27,,,,,,,,,,,20.9375,21.0625,19.1875,19.40625,307800,,,,,
1998-08-28,,,,,,,,,,,19.9375,20.1875,15.75,17.4375,804400,,,,,
1998-08-31,,,,,,,,,,,17.75,19.09375,13.5,14.59375,441200,,,,,
1998-09-01,,,,,,,,,,,15.125,15.5,13.75,14.875,481800,,,,,
1998-09-02,,,,,,,,,,,15.625,15.875,14.25,14.40625,386400,,,,,
1998-09-03,,,,,,,,,,,14.5,14.625,12.5,12.9375,406000,,,,,
1998-09-04,,,,,,,,,,,13.5625,13.875,11.875,12.0625,1230400,,,,,
1998-09-08,,,,,,,,,,,13.90625,14.375,13.75,14.3125,426600,,,,,
1998-09-09,,,,,,,,,,,15.25,15.375,13.75,13.875,157200,,,,,
1998-09-10,,,,,,,,,,,13.75,13.75,13.0,13.125,294000,,,,,
1998-09-11,,,,,,,,,,,13.1875,14.75,13.0625,14.15625,225800,,,,,
1998-09-14,,,,,,,,,,,14.875,17.21875,14.875,16.75,468200,,,,,
1998-09-15,,,,,,,,,,,16.5,19.375,15.75,18.1875,548400,,,,,
1998-09-16,,,,,,,,,,,18.40625,19.28125,17.375,18.375,368400,,,,,
1998-09-17,,,,,,,,,,,16.625,18.75,16.5625,18.1875,171400,,,,,
1998-09-18,,,,,,,,,,,18.1875,19.6875,18.125,19.09375,405200,,,,,
1998-09-21,,,,,,,,,,,18.0,19.9375,18.0,19.125,242600,,,,,
1998-09-22,,,,,,,,,,,19.75,20.625,19.5,20.0,318000,,,,,
1998-09-23,,,,,,,,,,,20.5,21.0625,14.1875,19.0,529600,,,,,
1998-09-24,,,,,,,,,,,18.75,19.5,18.75,19.21875,395000,,,,,
1998-09-25,,,,,,,,,,,18.375,20.0,18.0625,20.0,186800,,,,,
1998-09-28,,,,,,,,,,,19.875,20.0,19.0,19.0625,133800,,,,,
1998-09-29,,,,,,,,,,,19.0625,19.875,19.0625,19.5,303800,,,,,
1998-09-30,,,,,,,,,,,18.78125,19.5625,18.5625,18.75,258800,,,,,
1998-10-01,,,,,,,,,,,18.4375,18.5,16.75,16.9375,172400,,,,,
1998-10-02,,,,,,,,,,,17.1875,17.1875,15.0,16.0,274600,,,,,
1998-10-05,,,,,,,,,,,15.46875,15.5,14.40625,14.625,183800,,,,,
1998-10-06,,,,,,,,,,,15.75,15.75,12.6875,12.96875,560800,,,,,
1998-10-07,,,,,,,,,,,12.75,13.125,11.5,11.75,1158200,,,,,
1998-10-08,,,,,,,,,,,12.0,12.0625,10.25,10.5,915200,,,,,
1998-10-09,,,,,,,,,,,10.9375,12.75,10.625,12.75,675200,,,,,
1998-10-12,,,,,,,,,,,14.25,14.75,13.125,14.0,635800,,,,,
1998-10-13,,,,,,,,,,,14.25,14.25,12.25,12.28125,454200,,,,,
1998-10-14,,,,,,,,,,,12.875,12.875,12.0,12.0,204000,,,,,
1998-10-15,,,,,,,,,,,12.25,13.125,11.9375,12.875,551200,,,,,
1998-10-16,,,,,,,,,,,13.46875,13.46875,11.9375,12.25,511000,,,,,
1998-10-19,,,,,,,,,,,12.6875,12.6875,10.75,11.09375,360400,,,,,
1998-10-20,,,,,,,,,,,11.5625,13.25,11.5625,12.25,378800,,,,,
1998-10-21,,,,,,,,,,,12.3125,12.75,11.65625,12.5,323000,,,,,
1998-10-22,,,,,,,,,,,12.875,12.875,11.9375,12.25,290000,,,,,
1998-10-23,,,,,,,,,,,12.375,12.9375,12.0,12.3125,213400,,,,,
1998-10-26,,,,,,,,,,,12.65625,12.875,12.1875,12.25,554200,,,,,
1998-10-27,,,,,,,,,,,12.5625,12.5625,12.0,12.1875,522000,,,,,
1998-10-28,,,,,,,,,,,12.0,12.25,11.90625,11.9375,387600,,,,,
1998-10-29,,,,,,,,,,,12.8125,15.0,12.6875,13.90625,1142400,,,,,
1998-10-30,,,,,,,,,,,12.9375,13.0,11.1875,12.1875,3671000,,,,,
1998-11-02,,,,,,,,,,,12.4375,12.75,11.75,12.0,876600,,,,,
1998-11-03,,,,,,,,,,,12.0,12.0,11.09375,11.46875,629600,,,,,
1998-11-04,,,,,,,,,,,12.25,12.625,11.6875,12.25,822800,,,,,
